-,-,-,-,-
4413109,55,28.2559,23.3943,43
-,-,-,-,-
-,-,-,-,-
2021324,56,12.4275,28.1537,42
969356,52,3.99655,27.4165,36
-,-,-,-,-
2617290,50,13.0777,24.4272,32
313208,46,1.23517,21.5038,32
-,-,-,-,-
3524936,57,11.3913,28.7508,43
32334,45,0.027818,26.2362,35
831090,46,1.57623,19.5082,36
-,-,-,-,-
-,-,-,-,-
908975,42,5.30939,18.6514,24
-,-,-,-,-
1267365,55,5.42246,27.261,43
154092,46,0.195785,22.9872,36
1995716,52,3.81909,24.5734,36
5665126,54,13.7871,26.4076,34
-,-,-,-,-
1398851,49,5.31843,24.2771,33
4691687,54,10.5095,26.3123,34
6227205,52,13.2407,24.7003,32
-,-,-,-,-
-,-,-,-,-
909442,52,5.01409,27.8727,36
3917445,54,9.98078,26.1194,38
215963,47,0.257593,24.8413,35
192534,50,0.248744,28.1648,38
-,-,-,-,-
-,-,-,-,-
2063116,52,8.13325,25.9825,36
4626661,55,8.98806,26.9748,39
2309697,52,4.0059,25.7915,36
-,-,-,-,-
827846,53,6.03703,28.7103,41
1118025,49,1.72529,24.2808,35
6540242,54,15.6962,26.3806,36
5727374,54,12.7818,26.1219,36
48447,42,2.35915,23.3,30
7332466,64,16.9806,33.0528,48
2731989,50,6.20401,24.6075,32
539193,51,1.64975,27.3162,39
1430377,49,4.15412,22.9184,35
179686,47,0.189914,25.4755,35
119535,49,0.122772,25.1685,39
-,-,-,-,-
4398548,53,12.7648,25.099,39
3031922,56,6.52993,28.0748,44
11641227,56,28.1078,26.8034,38
-,-,-,-,-
7221452,56,17.7628,27.821,40
151995,41,1.96474,20.6934,29
-,-,-,-,-
484048,50,4.71456,26.1174,36
505749,51,0.70537,25.56,37
-,-,-,-,-
-,-,-,-,-
508945,45,4.84112,21.7274,31
1828847,57,2.75588,29.0846,43
-,-,-,-,-
5622311,51,14.7955,23.6184,31
920619,47,2.82626,22.6229,31
-,-,-,-,-
8430892,50,24.7094,23.9214,28
5471055,51,12.9239,25.118,31
4578941,53,9.96439,25.343,37
8179227,52,18.1971,24.6644,30
557710,44,2.62846,20.632,30
-,-,-,-,-
188709,49,3.02533,23.8734,37
1373435,56,1.93944,28.77,46
3440512,48,7.69545,22.0602,30
7622357,57,17.8778,27.7301,41
2184110,54,5.18785,27.598,34
619299,53,1.67876,27.3807,41
68627,42,0.169358,21.7815,28
3951108,57,8.10199,26.914,43
744199,53,0.943614,28.0519,39
-,-,-,-,-
1900320,49,6.76721,24.128,31
10972649,55,25.1928,26.6592,37
158339,44,2.88294,20.8892,32
195222,45,0.236315,22.2905,35
4681482,52,10.3742,25.962,34
-,-,-,-,-
3559243,54,11.2847,26.4619,38
820916,50,1.19537,26.0793,36
-,-,-,-,-
-,-,-,-,-
438952,46,3.46666,20.9652,34
276318,53,0.328541,27.7662,45
751419,50,1.06045,25.0641,34
1263033,49,2.33329,22.9222,35
191577,44,0.573398,21.2689,32
9499653,54,24.5531,25.1273,34
5342527,57,14.6566,28.7631,39
4483226,54,8.33734,25.1732,38
